"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1964-02","0","0","0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","36",",0,16,","0",",,0,29,+","0.0",",,0,29,+","0.32",",,0,15,","72",",0,21,",,,"367",",0","0.52",",,,0","0.0",",,,0","52.4",",0","64.4",",,,0","40.3",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1964-03","0","0","0",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","33",",0,07,","0",",,0,31,+","0.0",",,0,31,+","0.61",",,0,23,","73",",0,17,",,,"457",",0","2.46",",,,0","0.0",",,,0","50.3",",0","59.6",",,,0","40.9",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1964-04","0","0","0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","38",",0,24,","0",",,0,30,+","0.0",",,0,30,+","0.23",",,0,01,","77",",0,15,",,,"420",",0","0.23",",,,0","0.0",",,,0","51.0",",0","57.7",",,,0","44.3",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1964-05","0","0","0","1,0","6",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","0",",0","0",",0","37","1,0,15,","0",",,0,31,+","0.0",",,0,31,+","0.13",",,0,04,","64",",0,28,+",,,"396",",0","0.47",",,,0","0.0",",,,0","51.8","1,0","57.9",",,,0","45.6","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1964-06","0","0","0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","42",",0,27,","0",",,0,30,+","0.0",",,0,30,+","0.58",",,0,09,","68",",0,23,",,,"270",",0","0.58",",,,0","0.0",",,,0","56.0",",0","62.2",",,,0","49.8",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1964-07","0","0","0","2,0","0",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","2",",0","0",",0","46","2,0,10,+","0",",,0,31,+","0.0",",,0,31,+","0.00",",,0,31,+","72",",0,09,","207","0","207",",0","0.00",",,,0","0.0",",,,0","57.9","2,0","64.4",",,,0","51.5","2,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1964-08",,,,,"0",",0","0",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.00",",T,0,31,",,,,,,,"0.00",",T,,0","0.0",",,,0",,,,,,
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1964-09",,,"3","1,0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","7",",0","0",",0","46","1,0,04,","0",",,0,30,+","0.0",",,0,30,+","0.00",",T,0,17,","84",",0,22,",,,"191",",0","0.00",",T,,0","0.0",",,,0","58.4","1,0","66.2",",,,0","50.7","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1964-10",,,"5","1,0","3",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","9",",0","0",",0","44","1,0,17,+","0",",,0,31,+","0.0",",,0,31,+","0.75",",,0,29,","86",",0,20,",,,"211",",0","1.89",",,,0","0.0",",,,0","58.1","1,0","66.2",",,,0","49.9","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1964-11",,,"0","2,0","6","4,0","6","4,0","0",",0","0",",0","0","2,0","0","2,0","0",",0","0",",0","0",",0","35","2,0,18,","0",",,0,30,+","0.0",",,0,30,+","0.84","4,,0,10,","69",",0,06,",,,"340",",0","3.11",",a,,0","0.0",",,,0","52.9","2,0","59.8",",,,0","46.0","2,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1964-12",,,"0",",0","12","4,0","11","4,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","38",",0,31,+","0",",,0,31,+","0.0",",,0,31,+","0.95","4,,0,23,","62",",0,08,",,,"422",",0","7.50",",a,,0","0.0",",,,0","51.4",",0","56.8",",,,0","46.0",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1965-01","0","0","0",",0","7",",0","7",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","32",",0,01,","0",",,0,31,+","0.0",",,0,31,+","1.80",",,0,04,","67",",0,19,",,,"422",",0","4.41",",,,0","0.0",",,,0","51.4",",0","58.5",",,,0","44.2",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1965-02","0","0","0",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","37",",0,26,+","0",",,0,28,+","0.0",",,0,28,+","0.66",",,0,05,","64",",0,18,",,,"439",",0","1.40",",,,0","0.0",",,,0","49.3",",0","57.2",",,,0","41.5",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1965-03","0","0","0",",0",,,,,"0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","39",",0,19,+","0",",,0,31,+","0.0",",,0,31,+",,,"68",",0,22,+",,,"416",",0","1.58",",a,,0","0.0",",,,0","51.6",",0","58.8",",,,0","44.3",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1965-04","0","0","0",",0","9","2,0","9","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","37",",0,11,","0",",,0,30,+","0.0",",,0,30,+","1.20","2,,0,10,","72",",0,26,",,,"347",",0","5.22",",a,,0","0.0",",,,0","53.4",",0","60.4",",,,0","46.5",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1965-05","0","0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","38",",0,05,","0",",,0,31,+","0.0",",,0,31,+","0.00",",T,0,13,","68",",0,01,",,,"350",",0","0.00",",T,,0","0.0",",,,0","53.7",",0","61.1",",,,0","46.3",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1965-06","0","0","0","1,0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","1","1,0","0","1,0","41","1,0,26,","0",",,0,30,+","0.0",",,0,30,+","0.06",",,0,30,","70","1,0,26,",,,"296","1,0","0.06",",,,0","0.0",",,,0","54.8","1,0","60.6","1,,,0","48.9","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1965-07","0","0","0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","1","1,0","0","1,0","44",",0,08,","0",",,0,31,+","0.0",",,0,31,+","0.00",",T,0,25,","70","1,0,27,","271","0","271","1,0","0.00",",T,,0","0.0",",,,0","56.0","1,0","62.3","1,,,0","49.8",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1965-08","3","0","3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","50",",0,31,+","0",",,0,31,+","0.0",",,0,31,+","0.23",",,0,11,","84",",0,13,","418","0","147",",0","0.23",",,,0","0.0",",,,0","60.3",",0","67.0",",,,0","53.7",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1965-09","3","0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","42",",0,14,","0",",,0,30,+","0.0",",,0,30,+","0.00",",T,0,27,+","74",",0,15,","609","0","192",",0","0.00",",T,,0","0.0",",,,0","58.6",",0","64.7",",,,0","52.6",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1965-10","34","0","31",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","2",",0","42",",0,16,","0",",,0,31,+","0.0",",,0,31,+","0.00",",T,0,17,+","91",",0,24,+","782","0","172",",0","0.00",",T,,0","0.0",",,,0","60.4",",0","71.4",",,,0","49.4",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1965-11","34","0","0",",0","12",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","40",",0,28,","0",",,0,30,+","0.0",",,0,30,+","1.06",",,0,24,","71",",0,07,+","1050","0","268",",0","5.58",",,,0","0.0",",,,0","56.0",",0","64.1",",,,0","48.0",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1965-12","34","0","0",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","34",",0,22,+","0",",,0,31,+","0.0",",,0,31,+","1.37",",,0,28,","62",",0,05,+","1576","0","526",",0","4.96",",,,0","0.0",",,,0","48.0",",0","56.9",",,,0","39.2",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1966-01","0","0","0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","32",",0,20,","0",",,0,31,+","0.0",",,0,31,+","1.76",",,0,29,","67",",0,16,","2031","0","455",",0","3.77",",,,0","0.0",",,,0","50.3",",0","59.3",",,,0","41.4",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1966-02","0","0","0",",0","7",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","35",",0,13,+","0",",,0,28,+","0.0",",,0,28,+","1.04",",,0,01,","65",",0,13,","2480","0","448",",0","3.51",",,,0","0.0",",,,0","49.0",",0","57.9",",,,0","40.1",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1966-03","0","0","0",",0","3",",0","3",",0","0",",0","0",",0","0",",0","1",",0","0",",0","1",",0","0",",0","32",",0,03,","0",",,0,31,+","0.0",",,0,31,+","0.33",",,0,02,","72",",0,23,","2934","0","454",",0","0.68",",,,0","0.0",",,,0","50.4",",0","58.3",",,,0","42.4",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1966-04","0","0","0","1,0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","4","1,0","0","1,0","38",",0,19,","0",",,0,30,+","0.0",",,0,30,+","0.35",",,0,12,","79","1,0,24,","3256","0","322","1,0","0.71",",,,0","0.0",",,,0","53.9","1,0","64.8","1,,,0","43.0",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1966-05","0","0","0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","40",",0,29,+","0",",,0,31,+","0.0",",,0,31,+","0.20",",,0,09,","65",",0,18,","3672","0","416",",0","0.20",",,,0","0.0",",,,0","51.6",",0","61.6",",,,0","41.5",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1966-06","0","0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","43",",0,29,+","0",",,0,30,+","0.0",",,0,30,+","0.00",",T,0,23,+","74",",0,13,","3956","0","284",",0","0.00",",T,,0","0.0",",,,0","55.5",",0","63.9",",,,0","47.1",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1966-07","0","0","0","1,0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","42",",0,01,","0",",,0,31,+","0.0",",,0,31,+","0.06",",,0,30,+","69","1,0,31,+","279","0","279","1,0","0.12",",,,0","0.0",",,,0","55.7","1,0","62.9","1,,,0","48.6",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1966-08","0","0","0","1,0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","2","1,0","0","1,0","44",",0,07,","0",",,0,31,+","0.0",",,0,31,+","0.13",",,0,30,","70","1,0,30,+","495","0","217","1,0","0.27",",,,0","0.0",",,,0","57.8","1,0","64.5","1,,,0","51.1",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1966-09","13","0","13","2,0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","9","2,0","0","2,0","45",",0,14,+","0",",,0,30,+","0.0",",,0,30,+","0.18",",,0,18,","89","2,0,28,+","654","0","158","2,0","0.25",",,,0","0.0",",,,0","59.8","2,0","69.8","2,,,0","49.9",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1966-10","24","0","11","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","14","2,0","0","2,0","39",",0,15,","0",",,0,31,+","0.0",",,0,31,+","0.00",",T,0,07,","89","2,0,09,","837","0","184","2,0","0.00",",T,,0","0.0",",,,0","59.1","2,0","70.8","2,,,0","47.4",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1966-11","30","0","6",",0","8",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","39",",0,24,+","0",",,0,30,+","0.0",",,0,30,+","1.10",",,0,20,","87",",0,01,","1137","0","300",",0","5.18",",,,0","0.0",",,,0","55.2",",0","64.3",",,,0","46.1",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1966-12","30","0","0",",0","8",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","33",",0,27,","0",",,0,31,+","0.0",",,0,31,+","1.13",",,0,02,","65",",0,11,","1578","0","441",",0","3.63",",,,0","0.0",",,,0","50.8",",0","59.4",",,,0","42.1",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1967-01","0","0","0","1,0","11",",0","11",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","2","1,0","0","1,0","37","1,0,23,","0",",,0,31,+","0.0",",,0,31,+","3.95",",,0,21,","72","1,0,15,","1971","0","392","1,0","10.43",",,,0","0.0",",,,0","51.9","1,0","60.4","1,,,0","43.4","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1967-02","0","0","0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","35",",0,14,","0",",,0,28,+","0.0",",,0,28,+","0.15",",,0,25,","69",",0,14,","2302","0","331",",0","0.25",",,,0","0.0",",,,0","53.2",",0","62.7",",,,0","43.6",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1967-03","0","0","0","1,0","12",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","35",",0,04,","0",",,0,31,+","0.0",",,0,31,+","1.60",",,0,30,","67","1,0,15,","2726","0","424","1,0","6.17",",,,0","0.0",",,,0","50.8","1,0","58.1","1,,,0","43.6",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1967-04","0","0","0",",0","17",",0","14",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","36",",0,20,+","0",",,0,30,+","0.0",",,0,30,+","1.72",",,0,06,","58",",0,30,+","3195","0","469",",0","7.43",",,,0","0.0",",,,0","49.4",",0","56.0",",,,0","42.7",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1967-05","0","0","0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","40",",0,11,+","0",",,0,31,+","0.0",",,0,31,+","0.15",",,0,10,","78",",0,07,","3561","0","366",",0","0.25",",,,0","0.0",",,,0","53.2",",0","62.4",",,,0","44.0",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1967-06","0","0","0",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","46",",0,24,+","0",",,0,30,+","0.0",",,0,30,+","1.12",",,0,02,","64",",0,30,","3856","0","295",",0","1.44",",,,0","0.0",",,,0","55.1",",0","60.2",",,,0","50.1",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1967-07","0","0","0","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","1","2,0","0","2,0","48",",0,26,","0",",,0,31,+","0.0",",,0,31,+","0.00",",,0,31,+","71","2,0,28,","184","0","184","2,0","0.00",",,,0","0.0",",,,0","58.7","2,0","63.7","2,,,0","53.7",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1967-08","0","0","0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","1","1,0","0","1,0","50",",0,31,+","0",",,0,31,+","0.0",",,0,31,+","0.00",",,0,31,+","71","1,0,30,","379","0","194","1,0","0.00",",,,0","0.0",",,,0","58.5","1,0","63.3","1,,,0","53.6",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1967-09","4","0","4","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","9","1,0","0","1,0","50",",0,26,","0",",,0,30,+","0.0",",,0,30,+","0.00",",T,0,30,+","78","1,0,20,","482","0","103","1,0","0.00",",T,,0","0.0",",,,0","61.6","1,0","68.2","1,,,0","55.1",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1967-10","19","0","15","1,0","5",",0","3",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","12",",0","0",",0","43","1,0,31,","0",",,0,31,+","0.0",",,0,31,+","0.28",",,0,03,","87",",0,16,","637","0","154",",0","0.76",",,,0","0.0",",,,0","60.2","1,0","70.1",",,,0","50.3","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1967-11","22","0","3",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","40",",0,30,","0",",,0,30,+","0.0",",,0,30,+","0.73",",,0,29,","85",",0,02,+","866","0","229",",0","2.13",",,,0","0.0",",,,0","57.5",",0","65.2",",,,0","49.7",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1967-12","22","0","0","3,0","7",",0","7",",0","0",",0","0",",0","0","1,0","0","1,0","0","2,0","3","2,0","0","2,0","35","1,0,17,+","0",",,0,31,+","0.0",",,0,31,+","0.80",",,0,03,","74","2,0,26,+","1282","0","416","2,0","2.89",",,,0","0.0",",,,0","50.2","3,0","58.0","2,,,0","42.4","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1968-01","0","0","0","1,0","10",",0","9",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","2",",0","0",",0","36","1,0,06,","0",",,0,31,+","0.0",",,0,31,+","2.10",",,0,30,","73",",0,22,","1671","0","389",",0","6.19",",,,0","0.0",",,,0","51.9","1,0","58.5",",,,0","45.2","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1968-02","0","0","0","2,0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","1","2,0","0","2,0","40",",0,03,","0",",,0,29,+","0.0",",,0,29,+","0.80",",,0,20,+","72","2,0,25,","1957","0","285","2,0","2.62",",,,0","0.0",",,,0","54.4","2,0","59.2","2,,,0","49.6",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1968-03","0","0","0",",0","12",",0","12",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","41",",0,17,","0",",,0,31,+","0.0",",,0,31,+","1.41",",,0,12,","79",",0,28,","2301","0","344",",0","5.78",",,,0","0.0",",,,0","53.9",",0","61.7",",,,0","46.1",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1968-04","0","0","0","1,0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","4","1,0","0","1,0","37",",0,17,","0",",,0,30,+","0.0",",,0,30,+","0.61",",,0,01,","74","1,0,09,","2652","0","350","1,0","0.61",",,,0","0.0",",,,0","52.9","1,0","62.1","1,,,0","43.7",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1968-05","0","0","0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","39",",0,14,","0",",,0,31,+","0.0",",,0,31,+","0.18",",,0,25,","69",",0,25,+","2979","0","327",",0","0.24",",,,0","0.0",",,,0","54.5",",0","60.6",",,,0","48.3",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1968-06","0","0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","39",",0,13,","0",",,0,30,+","0.0",",,0,30,+","0.00",",T,0,23,","69",",0,15,","3244","0","266",",0","0.00",",T,,0","0.0",",,,0","56.1",",0","61.6",",,,0","50.7",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1968-07","0","0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","48",",0,17,+","0",",,0,31,+","0.0",",,0,31,+","0.00",",,0,31,+","70",",0,29,","225","0","225",",0","0.00",",,,0","0.0",",,,0","57.7",",0","62.7",",,,0","52.7",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1968-08","8","0","8","5,0","4",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","4,0","5","4,0","0","4,0","46","1,0,25,","0",",,0,31,+","0.0",",,0,31,+","0.11",",,0,19,","88","4,0,30,","366","0","141","4,0","0.28",",,,0","0.0",",,,0","59.9","5,0","66.1","4,,,0","53.6","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1968-09","12","0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","41",",0,22,","0",",,0,30,+","0.0",",,0,30,+","0.00",",,0,30,+","85",",0,16,","544","0","178",",0","0.00",",,,0","0.0",",,,0","59.2",",0","68.2",",,,0","50.2",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1968-10","12","0","0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","42",",0,28,+","0",",,0,31,+","0.0",",,0,31,+","0.25",",,0,12,","76",",0,24,","819","0","275",",0","0.65",",,,0","0.0",",,,0","56.1",",0","63.5",",,,0","48.7",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1968-11","12","0","0",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","39",",0,14,","0",",,0,30,+","0.0",",,0,30,+","0.68",",,0,15,","64",",0,25,+","1171","0","352",",0","2.69",",,,0","0.0",",,,0","53.3",",0","59.4",",,,0","47.1",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1968-12","12","0","0",",0","15",",0","11",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","30",",0,21,","0",",,0,31,+","0.0",",,0,31,+","2.04",",,0,15,","61",",0,09,","1650","0","478",",0","5.90",",,,0","0.0",",,,0","49.6",",0","55.8",",,,0","43.3",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1969-01","0","0","0",",0","16",",0","14",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","29",",0,31,","0",",,0,31,+","0.0",",,0,31,+","1.20",",,0,13,","59",",0,20,+","2193","0","544",",0","8.07",",,,0","0.0",",,,0","47.5",",0","53.6",",,,0","41.3",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1969-02","0","0","0",",0","17",",0","16",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","36",",0,13,","0",",,0,28,+","0.0",",,0,28,+","1.32",",,0,05,","58",",0,16,","2684","0","490",",0","8.68",",,,0","0.0",",,,0","47.5",",0","52.1",",,,0","42.9",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1969-03","0","0","0","2,0","6",",0","5",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","6","1,0","0","1,0","38","1,0,13,","0",",,0,31,+","0.0",",,0,31,+","0.65",",,0,20,","77","1,0,26,","3086","0","402","1,0","2.07",",,,0","0.0",",,,0","51.2","2,0","59.2","1,,,0","43.1","1,,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1969-04","0","0","0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","38",",0,03,","0",",,0,30,+","0.0",",,0,30,+","1.27",",,0,05,","61",",0,17,","3533","0","447",",0","2.76",",,,0","0.0",",,,0","50.1",",0","56.5",",,,0","43.7",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1969-05","0","0","0","1,0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","38",",0,04,","0",",,0,31,+","0.0",",,0,31,+","0.06",",,0,25,","64","1,0,31,+","3883","0","350","1,0","0.06",",,,0","0.0",",,,0","53.4","1,0","58.3","1,,,0","48.5",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1969-06","0","0","0","1,0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","50",",0,01,","0",",,0,30,+","0.0",",,0,30,+","0.15",",,0,15,+","63","1,0,19,+","4151","0","268","1,0","0.40",",,,0","0.0",",,,0","55.8","1,0","58.9","1,,,0","52.6",",,,0"
"USC00043714","HALF MOON BAY, CA US","37.4725","-122.4433","8.2","1969-07","0","0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","46",",0,18,+","0",",,0,31,+","0.0",",,0,31,+","0.00",",,0,31,+","67",",0,18,","315","0","315",",0","0.00",",,,0","0.0",",,,0","54.8",",0","60.1",",,,0","49.5",",,,0"
