LocationID,Watershed,EventGUID,ParkCode,ProjectCode,Date,BTime,TTime,Obsv1,Obsv2,Obsv3,USGS_ID,Survey_MONTH,SEASON,BRDYEAR,Weather,Wind,AirTemp,WaterTemp,WaterVis,SvyLength,SvyWidth,AvgD,MaxD,HabType,PercentSubVeg,PercentEmergVeg,PercentOpenWater,DominantSub,DominantEmerg,OtherVeg,tblEvents_Comments,GageHeight,DateEntered,Validation,EventID,SurveyMethodID,WaterSalinity,SalinityMethodID,WaterFlowID,EggCountGUID,SpeciesID,MassID,WaterDepth,EggDepth,Distance,Stranded,AttachType,EggMassStageID,UTMNY_EggObs,UTMEX_EggObs,HorizontalError_m,Lat_EggObs,Long_EggObs,AS_UTMSOURCE,AS_UTMZONE,GPS_ID,tblEggCount_CRLF_Comments,OldMass,NumberofEggMasses
KC01,Kanoff Creek,{9C2CC1B1-CABB-4F99-A28B-8790DE4C6763},GOGA,CRLF,2/19/2020,10:00,41,EWr,,,,,,2020,Clear,1,12.9,10.1,0.4,100,5,0.4,0.7,MeadowWetland,,,,,,,"Hannah Miller, Moses Alvarez and Maggie Montenegro surveyed. Over 500 tadpoles observed, a mix between Pseudacris sierra and Rana draytonii",2.6,,TRUE,,2,,,1,{C485E9B6-FBA0-4258-8897-BD350D61265D},RADR,16,,,,FALSE,,,4155662.352,543074.2141,4,37.54695489,-122.5123764,,,0,,TRUE,0
KC01,Kanoff Creek,{9C2CC1B1-CABB-4F99-A28B-8790DE4C6763},GOGA,CRLF,2/19/2020,10:00,41,EWr,,,,,,2020,Clear,1,12.9,10.1,0.4,100,5,0.4,0.7,MeadowWetland,,,,,,,"Hannah Miller, Moses Alvarez and Maggie Montenegro surveyed. Over 500 tadpoles observed, a mix between Pseudacris sierra and Rana draytonii",2.6,,TRUE,,2,,,1,{C4E8FEBB-4D79-4C56-898B-30AC4B0E2BCB},RADR,1,,,,FALSE,,,4155652.083,543075.5994,4,37.54686227,-122.5123614,,,0,,TRUE,0
KC01,Kanoff Creek,{9C2CC1B1-CABB-4F99-A28B-8790DE4C6763},GOGA,CRLF,2/19/2020,10:00,41,EWr,,,,,,2020,Clear,1,12.9,10.1,0.4,100,5,0.4,0.7,MeadowWetland,,,,,,,"Hannah Miller, Moses Alvarez and Maggie Montenegro surveyed. Over 500 tadpoles observed, a mix between Pseudacris sierra and Rana draytonii",2.6,,TRUE,,2,,,1,{C8B7A327-840F-4885-ADDF-06315A004D0B},RADR,3,,,,FALSE,,,4155657.876,543076.3388,4,37.54691445,-122.5123527,,,0,,TRUE,0
KC01,Kanoff Creek,{9C2CC1B1-CABB-4F99-A28B-8790DE4C6763},GOGA,CRLF,2/19/2020,10:00,41,EWr,,,,,,2020,Clear,1,12.9,10.1,0.4,100,5,0.4,0.7,MeadowWetland,,,,,,,"Hannah Miller, Moses Alvarez and Maggie Montenegro surveyed. Over 500 tadpoles observed, a mix between Pseudacris sierra and Rana draytonii",2.6,,TRUE,,2,,,1,{CB9C4911-6162-4E1B-A2EF-475C05B35142},RADR,27,,,,FALSE,,,4155655.873,543042.6023,4,37.54689797,-122.5127347,,,0,,TRUE,0
KC01,Kanoff Creek,{9C2CC1B1-CABB-4F99-A28B-8790DE4C6763},GOGA,CRLF,2/19/2020,10:00,41,EWr,,,,,,2020,Clear,1,12.9,10.1,0.4,100,5,0.4,0.7,MeadowWetland,,,,,,,"Hannah Miller, Moses Alvarez and Maggie Montenegro surveyed. Over 500 tadpoles observed, a mix between Pseudacris sierra and Rana draytonii",2.6,,TRUE,,2,,,1,{DB987019-F508-4B20-A2B3-FED11B9690C4},RADR,35,,,,FALSE,,7,4155670.243,543067.1361,4,37.54702634,-122.5124561,,,0,,TRUE,1
KC01,Kanoff Creek,{9C2CC1B1-CABB-4F99-A28B-8790DE4C6763},GOGA,CRLF,2/19/2020,10:00,41,EWr,,,,,,2020,Clear,1,12.9,10.1,0.4,100,5,0.4,0.7,MeadowWetland,,,,,,,"Hannah Miller, Moses Alvarez and Maggie Montenegro surveyed. Over 500 tadpoles observed, a mix between Pseudacris sierra and Rana draytonii",2.6,,TRUE,,2,,,1,{DBBCEEC4-8091-463E-863F-1B237E7F4EE0},RADR,37,,,,FALSE,,,4155671.166,543063.5943,4,37.54703483,-122.5124961,,,0,,TRUE,0
KC01,Kanoff Creek,{9C2CC1B1-CABB-4F99-A28B-8790DE4C6763},GOGA,CRLF,2/19/2020,10:00,41,EWr,,,,,,2020,Clear,1,12.9,10.1,0.4,100,5,0.4,0.7,MeadowWetland,,,,,,,"Hannah Miller, Moses Alvarez and Maggie Montenegro surveyed. Over 500 tadpoles observed, a mix between Pseudacris sierra and Rana draytonii",2.6,,TRUE,,2,,,1,{E064900A-EF73-49BD-9FBA-8BF16E36A50D},RADR,31,,,,FALSE,,7,4155651.256,543076.5172,4,37.54685477,-122.512351,,,0,,TRUE,1
KC01,Kanoff Creek,{9C2CC1B1-CABB-4F99-A28B-8790DE4C6763},GOGA,CRLF,2/19/2020,10:00,41,EWr,,,,,,2020,Clear,1,12.9,10.1,0.4,100,5,0.4,0.7,MeadowWetland,,,,,,,"Hannah Miller, Moses Alvarez and Maggie Montenegro surveyed. Over 500 tadpoles observed, a mix between Pseudacris sierra and Rana draytonii",2.6,,TRUE,,2,,,1,{E20FC71E-A38C-468D-A393-7B598F8EF120},RADR,2,,,,FALSE,,,4155653.5,543076.1901,4,37.54687501,-122.5123546,,,0,,TRUE,0
KC01,Kanoff Creek,{9C2CC1B1-CABB-4F99-A28B-8790DE4C6763},GOGA,CRLF,2/19/2020,10:00,41,EWr,,,,,,2020,Clear,1,12.9,10.1,0.4,100,5,0.4,0.7,MeadowWetland,,,,,,,"Hannah Miller, Moses Alvarez and Maggie Montenegro surveyed. Over 500 tadpoles observed, a mix between Pseudacris sierra and Rana draytonii",2.6,,TRUE,,2,,,1,{F6CE921C-4554-444E-B437-8221C0AE465E},RADR,12,,,,FALSE,,,4155665.859,543072.1632,4,37.54698659,-122.5123995,,,0,,TRUE,0
KC01,Kanoff Creek,{9C2CC1B1-CABB-4F99-A28B-8790DE4C6763},GOGA,CRLF,2/19/2020,10:00,41,EWr,,,,,,2020,Clear,1,12.9,10.1,0.4,100,5,0.4,0.7,MeadowWetland,,,,,,,"Hannah Miller, Moses Alvarez and Maggie Montenegro surveyed. Over 500 tadpoles observed, a mix between Pseudacris sierra and Rana draytonii",2.6,,TRUE,,2,,,1,{FF43F3F3-122E-4028-A774-39FBF5DDF1A4},RADR,11,,,,FALSE,,,4155672.544,543069.5765,4,37.54704697,-122.5124283,,,0,,TRUE,0
KC01,Kanoff Creek,{9EAEFAC6-3928-47F6-BCFB-EF5DAE0002B9},GOGA,CRLF,12/8/2017,15:45,19,SB,,,,,,2018,Clear,2,,,0.23,40,30,0.45,0.67,Pond,10,50,40,"Azolla,Cotula","Typha,Schoenoplectus",,Lots of glare.  White bubbles on surface along NE edge.  Water appears brown tinged.,2.12,,FALSE,,2,,,1,{27B70918-21F5-4FC7-A8F5-5EE2A45472E6},RADR,1,,,,FALSE,,,,,,,,,,,,TRUE,0
KC01,Kanoff Creek,{9EAEFAC6-3928-47F6-BCFB-EF5DAE0002B9},GOGA,CRLF,12/8/2017,15:45,19,SB,,,,,,2018,Clear,2,,,0.23,40,30,0.45,0.67,Pond,10,50,40,"Azolla,Cotula","Typha,Schoenoplectus",,Lots of glare.  White bubbles on surface along NE edge.  Water appears brown tinged.,2.12,,FALSE,,2,,,1,{36160092-D3B6-48B3-B02D-A3B000D434B2},RADR,2,,,,FALSE,,,4155663.142,543071.2251,,37.54696215,-122.5124102,,,,,TRUE,0
KC01,Kanoff Creek,{9EAEFAC6-3928-47F6-BCFB-EF5DAE0002B9},GOGA,CRLF,12/8/2017,15:45,19,SB,,,,,,2018,Clear,2,,,0.23,40,30,0.45,0.67,Pond,10,50,40,"Azolla,Cotula","Typha,Schoenoplectus",,Lots of glare.  White bubbles on surface along NE edge.  Water appears brown tinged.,2.12,,FALSE,,2,,,1,{B0C6A5C0-EC8B-4204-AED3-338D7029617B},RADR,3,,,,FALSE,,,4155668.837,543072.9134,,37.54701341,-122.5123908,,,,,TRUE,0
KC01,Kanoff Creek,{9EAEFAC6-3928-47F6-BCFB-EF5DAE0002B9},GOGA,CRLF,12/8/2017,15:45,19,SB,,,,,,2018,Clear,2,,,0.23,40,30,0.45,0.67,Pond,10,50,40,"Azolla,Cotula","Typha,Schoenoplectus",,Lots of glare.  White bubbles on surface along NE edge.  Water appears brown tinged.,2.12,,FALSE,,2,,,1,{D596A422-CFEF-4905-8212-AD31AEBBD2B5},RADR,,,,,FALSE,,,,,,,,,,,,FALSE,0
KC01,Kanoff Creek,{A6E4D4BD-5701-4925-9BF9-ACD4C0854AEC},GOGA,CRLF,2/12/2014,13:18,60,SB,,,,2,Winter,2014,Mostly Cloudy,,,15,,42,38,,0.5,Pond,0,50,50,,"tule, cattail, scirpus",,1 HYRE adult,2.25,,TRUE,,,,,,{0076C27D-B518-4ACC-BDDF-3596CF3DA03E},RADR,6,59,5,,FALSE,Tule,4,,,,,,,,,,FALSE,1
KC01,Kanoff Creek,{A6E4D4BD-5701-4925-9BF9-ACD4C0854AEC},GOGA,CRLF,2/12/2014,13:18,60,SB,,,,2,Winter,2014,Mostly Cloudy,,,15,,42,38,,0.5,Pond,0,50,50,,"tule, cattail, scirpus",,1 HYRE adult,2.25,,TRUE,,,,,,{20E50F81-B88A-4E49-87AF-9EDE75075101},RADR,1,25,2,,FALSE,Three Square,3,,,,,,,,,,FALSE,1
KC01,Kanoff Creek,{A6E4D4BD-5701-4925-9BF9-ACD4C0854AEC},GOGA,CRLF,2/12/2014,13:18,60,SB,,,,2,Winter,2014,Mostly Cloudy,,,15,,42,38,,0.5,Pond,0,50,50,,"tule, cattail, scirpus",,1 HYRE adult,2.25,,TRUE,,,,,,{3158513F-A380-40AB-A08D-BDBC0F6C938C},RADR,11,40,25,,FALSE,Other,3,,,,,,,,,big eggs,FALSE,1
KC01,Kanoff Creek,{A6E4D4BD-5701-4925-9BF9-ACD4C0854AEC},GOGA,CRLF,2/12/2014,13:18,60,SB,,,,2,Winter,2014,Mostly Cloudy,,,15,,42,38,,0.5,Pond,0,50,50,,"tule, cattail, scirpus",,1 HYRE adult,2.25,,TRUE,,,,,,{3B8FAF03-D439-4087-B699-8BC508ED7FFA},RADR,14,47,35,,FALSE,Tule,3,,,,,,,,,,FALSE,1
KC01,Kanoff Creek,{A6E4D4BD-5701-4925-9BF9-ACD4C0854AEC},GOGA,CRLF,2/12/2014,13:18,60,SB,,,,2,Winter,2014,Mostly Cloudy,,,15,,42,38,,0.5,Pond,0,50,50,,"tule, cattail, scirpus",,1 HYRE adult,2.25,,TRUE,,,,,,{47A41776-0434-4A8A-A7FF-8666EDCC5FA3},RADR,4,58,3,,FALSE,Tule,3,,,,,,,,,,FALSE,1
KC01,Kanoff Creek,{A6E4D4BD-5701-4925-9BF9-ACD4C0854AEC},GOGA,CRLF,2/12/2014,13:18,60,SB,,,,2,Winter,2014,Mostly Cloudy,,,15,,42,38,,0.5,Pond,0,50,50,,"tule, cattail, scirpus",,1 HYRE adult,2.25,,TRUE,,,,,,{4A915EF2-2330-4F84-8685-6316E0484FBE},RADR,3,70,0,,FALSE,Tule,4,,,,,,,,,,FALSE,1
KC01,Kanoff Creek,{A6E4D4BD-5701-4925-9BF9-ACD4C0854AEC},GOGA,CRLF,2/12/2014,13:18,60,SB,,,,2,Winter,2014,Mostly Cloudy,,,15,,42,38,,0.5,Pond,0,50,50,,"tule, cattail, scirpus",,1 HYRE adult,2.25,,TRUE,,,,,,{5D548F82-1682-4E34-9ACD-91D59360CA70},RADR,9,40,55,,FALSE,Other,3,,,,,,,,,,FALSE,1
KC01,Kanoff Creek,{A6E4D4BD-5701-4925-9BF9-ACD4C0854AEC},GOGA,CRLF,2/12/2014,13:18,60,SB,,,,2,Winter,2014,Mostly Cloudy,,,15,,42,38,,0.5,Pond,0,50,50,,"tule, cattail, scirpus",,1 HYRE adult,2.25,,TRUE,,,,,,{6287CEA1-AA2A-4EF7-937A-29D3051A0367},RADR,13,53,45,,FALSE,Tule,3,,,,,,,,,,FALSE,1
KC01,Kanoff Creek,{A6E4D4BD-5701-4925-9BF9-ACD4C0854AEC},GOGA,CRLF,2/12/2014,13:18,60,SB,,,,2,Winter,2014,Mostly Cloudy,,,15,,42,38,,0.5,Pond,0,50,50,,"tule, cattail, scirpus",,1 HYRE adult,2.25,,TRUE,,,,,,{8BAE4819-F540-494E-8021-32A84F2789CC},RADR,5,60,3,,FALSE,Tule,,,,,,,,,,clovey,FALSE,1
KC01,Kanoff Creek,{A6E4D4BD-5701-4925-9BF9-ACD4C0854AEC},GOGA,CRLF,2/12/2014,13:18,60,SB,,,,2,Winter,2014,Mostly Cloudy,,,15,,42,38,,0.5,Pond,0,50,50,,"tule, cattail, scirpus",,1 HYRE adult,2.25,,TRUE,,,,,,{9B45AB31-7A66-4120-A36A-F745D90A5CE7},RADR,12,48,33,,FALSE,Other,,,,,,,,,,,FALSE,1
KC01,Kanoff Creek,{A6E4D4BD-5701-4925-9BF9-ACD4C0854AEC},GOGA,CRLF,2/12/2014,13:18,60,SB,,,,2,Winter,2014,Mostly Cloudy,,,15,,42,38,,0.5,Pond,0,50,50,,"tule, cattail, scirpus",,1 HYRE adult,2.25,,TRUE,,,,,,{A33D4DBD-7B4E-4AAC-B2AF-D76AEE8FFD01},RADR,7,55,2,,FALSE,Tule,4,,,,,,,,,,FALSE,1
KC01,Kanoff Creek,{A6E4D4BD-5701-4925-9BF9-ACD4C0854AEC},GOGA,CRLF,2/12/2014,13:18,60,SB,,,,2,Winter,2014,Mostly Cloudy,,,15,,42,38,,0.5,Pond,0,50,50,,"tule, cattail, scirpus",,1 HYRE adult,2.25,,TRUE,,,,,,{CD0D729F-5FB1-4919-95BC-5EBDCD6E4F9B},RADR,8,45,37,,FALSE,Three Square,4,,,,,,,,,,FALSE,1
KC01,Kanoff Creek,{A6E4D4BD-5701-4925-9BF9-ACD4C0854AEC},GOGA,CRLF,2/12/2014,13:18,60,SB,,,,2,Winter,2014,Mostly Cloudy,,,15,,42,38,,0.5,Pond,0,50,50,,"tule, cattail, scirpus",,1 HYRE adult,2.25,,TRUE,,,,,,{DBC128FD-7DAC-4A2B-8DDA-0B691D05B5D4},RADR,2,23,3,,FALSE,Dead veg,4,,,,,,,,,some white,FALSE,1
KC01,Kanoff Creek,{A6E4D4BD-5701-4925-9BF9-ACD4C0854AEC},GOGA,CRLF,2/12/2014,13:18,60,SB,,,,2,Winter,2014,Mostly Cloudy,,,15,,42,38,,0.5,Pond,0,50,50,,"tule, cattail, scirpus",,1 HYRE adult,2.25,,TRUE,,,,,,{E1F1AD79-DFB1-415D-8516-FA9CA0BD96F8},RADR,10,48,37,,FALSE,Tule,3,,,,,,,,,,FALSE,1
KC01,Kanoff Creek,{A958A155-C947-4311-AEB0-A76FDD876988},GOGA,CRLF,3/2/2017,13:33,47,SB,RoH,,,,,2017,Clear,2,16.9,14,0.22,35,30,,0.78,Pond,6,80,14,"Cotula,Azolla","Typha,Schoenoplectus",willow also listed as dominant emergent. grasses a,Petra Martins was the third observer. 0.52 m average depth. no flow. no fish present.,2.3,,TRUE,,2,,,,{5F613D45-898E-481B-9116-DB08CC3576A4},RADR,28,,,,FALSE,,7,,,,,,,,,,TRUE,
KC01,Kanoff Creek,{A958A155-C947-4311-AEB0-A76FDD876988},GOGA,CRLF,3/2/2017,13:33,47,SB,RoH,,,,,2017,Clear,2,16.9,14,0.22,35,30,,0.78,Pond,6,80,14,"Cotula,Azolla","Typha,Schoenoplectus",willow also listed as dominant emergent. grasses a,Petra Martins was the third observer. 0.52 m average depth. no flow. no fish present.,2.3,,TRUE,,2,,,,{8A3A426D-A6BD-48B2-99E1-577262E67ADE},RADR,27,,,,FALSE,,7,,,,,,,,,,TRUE,
KC01,Kanoff Creek,{A958A155-C947-4311-AEB0-A76FDD876988},GOGA,CRLF,3/2/2017,13:33,47,SB,RoH,,,,,2017,Clear,2,16.9,14,0.22,35,30,,0.78,Pond,6,80,14,"Cotula,Azolla","Typha,Schoenoplectus",willow also listed as dominant emergent. grasses a,Petra Martins was the third observer. 0.52 m average depth. no flow. no fish present.,2.3,,TRUE,,2,,,,{8F7E7416-CF71-4A6F-970A-49663E8386B4},RADR,30,,,,FALSE,,7,,,,,,,,,,TRUE,
KC01,Kanoff Creek,{A958A155-C947-4311-AEB0-A76FDD876988},GOGA,CRLF,3/2/2017,13:33,47,SB,RoH,,,,,2017,Clear,2,16.9,14,0.22,35,30,,0.78,Pond,6,80,14,"Cotula,Azolla","Typha,Schoenoplectus",willow also listed as dominant emergent. grasses a,Petra Martins was the third observer. 0.52 m average depth. no flow. no fish present.,2.3,,TRUE,,2,,,,{BC34DB99-2D46-4735-B701-CC0D1B6E3E70},RADR,34,,,,FALSE,,1,,,,,,,,,covered with algae,TRUE,
KC01,Kanoff Creek,{A958A155-C947-4311-AEB0-A76FDD876988},GOGA,CRLF,3/2/2017,13:33,47,SB,RoH,,,,,2017,Clear,2,16.9,14,0.22,35,30,,0.78,Pond,6,80,14,"Cotula,Azolla","Typha,Schoenoplectus",willow also listed as dominant emergent. grasses a,Petra Martins was the third observer. 0.52 m average depth. no flow. no fish present.,2.3,,TRUE,,2,,,,{D35FFCDB-6173-4302-938A-B97498A0EEC9},RADR,29,,,,FALSE,,7,,,,,,,,,tadpoles,TRUE,
KC01,Kanoff Creek,{A958A155-C947-4311-AEB0-A76FDD876988},GOGA,CRLF,3/2/2017,13:33,47,SB,RoH,,,,,2017,Clear,2,16.9,14,0.22,35,30,,0.78,Pond,6,80,14,"Cotula,Azolla","Typha,Schoenoplectus",willow also listed as dominant emergent. grasses a,Petra Martins was the third observer. 0.52 m average depth. no flow. no fish present.,2.3,,TRUE,,2,,,,{FEB13FCE-C7EA-458A-B2BB-F0B593EF2E86},RADR,33,,,,FALSE,,7,,,,,,,,,1/4 stranded,TRUE,
KC01,Kanoff Creek,{B73C9E1C-4FF3-4B61-8F1C-3C24B0C9079B},GOGA,CRLF,4/17/2018,10:11,34,JF,MSC,,,,,2018,Clear,1,12,,0.3,59,32,0.52,0.76,Pond,10,75,15,"Azolla,Cotula","Typha,Schoenoplectus",,,2.43,,TRUE,,2,,,1,{ACFC6B49-488C-4848-9310-E90DD6BEC201},RADR,,,,,FALSE,,,,,,,,,,0,"records batch created in 2023 to bring old data (up to 2019, which only recorded presence of CRLF egg masses) inline with data collected in S123 ( presence and absence noted for every survey)",FALSE,0
KC01,Kanoff Creek,{B82460EF-04BC-494C-B110-DC30E1F86957},GOGA,CRLF,1/29/2020,10:51,128,EWr,,,,,,2020,Partial Cloud,1,13,10.4,0.45,100,5,0.3,0.5,Pond,1,90,9,Azolla,"Typha,Schoenoplectus",,took photos of possible newt egg masses  (very long and stringy),2.5,,TRUE,,2,,,1,{01C2FFFB-AF2F-4CEB-9DB5-4B8F6C16240F},RADR,14,,,,FALSE,,7,4155669.85,543075.1195,4,37.54702243,-122.5123658,,,0,,TRUE,1
KC01,Kanoff Creek,{B82460EF-04BC-494C-B110-DC30E1F86957},GOGA,CRLF,1/29/2020,10:51,128,EWr,,,,,,2020,Partial Cloud,1,13,10.4,0.45,100,5,0.3,0.5,Pond,1,90,9,Azolla,"Typha,Schoenoplectus",,took photos of possible newt egg masses  (very long and stringy),2.5,,TRUE,,2,,,1,{08AB1BF3-999C-4DF8-9B38-C445CA49886D},RADR,31,,,,FALSE,,3,4155653.272,543077.7973,4,37.54687288,-122.5123364,,,0,egg scattered,FALSE,1
KC01,Kanoff Creek,{B82460EF-04BC-494C-B110-DC30E1F86957},GOGA,CRLF,1/29/2020,10:51,128,EWr,,,,,,2020,Partial Cloud,1,13,10.4,0.45,100,5,0.3,0.5,Pond,1,90,9,Azolla,"Typha,Schoenoplectus",,took photos of possible newt egg masses  (very long and stringy),2.5,,TRUE,,2,,,1,{0D148343-19A1-4379-A022-68AD23CD4388},RADR,16,,,,FALSE,,7,4155665.75,543076.8148,4,37.54698539,-122.5123468,,,0,,TRUE,1
KC01,Kanoff Creek,{B82460EF-04BC-494C-B110-DC30E1F86957},GOGA,CRLF,1/29/2020,10:51,128,EWr,,,,,,2020,Partial Cloud,1,13,10.4,0.45,100,5,0.3,0.5,Pond,1,90,9,Azolla,"Typha,Schoenoplectus",,took photos of possible newt egg masses  (very long and stringy),2.5,,TRUE,,2,,,1,{0D702E4F-3801-4966-B8DC-46473ABD6C1E},RADR,19,,,,FALSE,,7,4155669.838,543075.1231,4,37.54702232,-122.5123657,,,0,,TRUE,0
KC01,Kanoff Creek,{B82460EF-04BC-494C-B110-DC30E1F86957},GOGA,CRLF,1/29/2020,10:51,128,EWr,,,,,,2020,Partial Cloud,1,13,10.4,0.45,100,5,0.3,0.5,Pond,1,90,9,Azolla,"Typha,Schoenoplectus",,took photos of possible newt egg masses  (very long and stringy),2.5,,TRUE,,2,,,1,{0DADB46D-9B83-493C-8974-F42B625B0797},RADR,14,,,,FALSE,,7,4155669.797,543075.0791,4,37.54702195,-122.5123662,,,0,,TRUE,1
KC01,Kanoff Creek,{B82460EF-04BC-494C-B110-DC30E1F86957},GOGA,CRLF,1/29/2020,10:51,128,EWr,,,,,,2020,Partial Cloud,1,13,10.4,0.45,100,5,0.3,0.5,Pond,1,90,9,Azolla,"Typha,Schoenoplectus",,took photos of possible newt egg masses  (very long and stringy),2.5,,TRUE,,2,,,1,{194E743A-02FF-4BF1-945D-4B2EBC61F18B},RADR,11,,,,FALSE,,7,4155675.047,543071.6341,4,37.54706943,-122.5124049,,,0,,TRUE,1
KC01,Kanoff Creek,{B82460EF-04BC-494C-B110-DC30E1F86957},GOGA,CRLF,1/29/2020,10:51,128,EWr,,,,,,2020,Partial Cloud,1,13,10.4,0.45,100,5,0.3,0.5,Pond,1,90,9,Azolla,"Typha,Schoenoplectus",,took photos of possible newt egg masses  (very long and stringy),2.5,,TRUE,,2,,,1,{212D7DE2-8397-4ED2-B661-E00725019AC0},RADR,23,,,,FALSE,,9,4155675.975,543070.8404,4,37.54707783,-122.5124138,,,0,,TRUE,1
KC01,Kanoff Creek,{B82460EF-04BC-494C-B110-DC30E1F86957},GOGA,CRLF,1/29/2020,10:51,128,EWr,,,,,,2020,Partial Cloud,1,13,10.4,0.45,100,5,0.3,0.5,Pond,1,90,9,Azolla,"Typha,Schoenoplectus",,took photos of possible newt egg masses  (very long and stringy),2.5,,TRUE,,2,,,1,{2B566CFD-EF5A-4747-946E-3F8B1B16F2C7},RADR,12,,,,FALSE,,7,4155669.173,543075.0214,4,37.54701633,-122.5123669,,,0,,TRUE,1
KC01,Kanoff Creek,{B82460EF-04BC-494C-B110-DC30E1F86957},GOGA,CRLF,1/29/2020,10:51,128,EWr,,,,,,2020,Partial Cloud,1,13,10.4,0.45,100,5,0.3,0.5,Pond,1,90,9,Azolla,"Typha,Schoenoplectus",,took photos of possible newt egg masses  (very long and stringy),2.5,,TRUE,,2,,,1,{2B9E051A-17D2-4547-9000-4160EE8ABFF5},RADR,8,,,,FALSE,,7,4155669.815,543075.1418,4,37.54702211,-122.5123655,,,0,,TRUE,0
KC01,Kanoff Creek,{B82460EF-04BC-494C-B110-DC30E1F86957},GOGA,CRLF,1/29/2020,10:51,128,EWr,,,,,,2020,Partial Cloud,1,13,10.4,0.45,100,5,0.3,0.5,Pond,1,90,9,Azolla,"Typha,Schoenoplectus",,took photos of possible newt egg masses  (very long and stringy),2.5,,TRUE,,2,,,1,{2BBEB65C-5AAA-431F-B872-C0DF639565E5},RADR,27,,,,FALSE,,9,4155658.979,543048.5959,4,37.54692568,-122.5126666,,,0,scattered,TRUE,1
KC01,Kanoff Creek,{B82460EF-04BC-494C-B110-DC30E1F86957},GOGA,CRLF,1/29/2020,10:51,128,EWr,,,,,,2020,Partial Cloud,1,13,10.4,0.45,100,5,0.3,0.5,Pond,1,90,9,Azolla,"Typha,Schoenoplectus",,took photos of possible newt egg masses  (very long and stringy),2.5,,TRUE,,2,,,1,{3735541C-B709-4B34-ACEC-532331D23CA4},RADR,18,,,,FALSE,,7,4155669.827,543075.0922,4,37.54702222,-122.5123661,,,0,,TRUE,1
KC01,Kanoff Creek,{B82460EF-04BC-494C-B110-DC30E1F86957},GOGA,CRLF,1/29/2020,10:51,128,EWr,,,,,,2020,Partial Cloud,1,13,10.4,0.45,100,5,0.3,0.5,Pond,1,90,9,Azolla,"Typha,Schoenoplectus",,took photos of possible newt egg masses  (very long and stringy),2.5,,TRUE,,2,,,1,{43AFEE49-B0C3-4805-917A-76C574FADD77},RADR,30,,,,FALSE,,3,4155650.108,543079.44,4,37.54684429,-122.512318,,,0,,FALSE,1
KC01,Kanoff Creek,{B82460EF-04BC-494C-B110-DC30E1F86957},GOGA,CRLF,1/29/2020,10:51,128,EWr,,,,,,2020,Partial Cloud,1,13,10.4,0.45,100,5,0.3,0.5,Pond,1,90,9,Azolla,"Typha,Schoenoplectus",,took photos of possible newt egg masses  (very long and stringy),2.5,,TRUE,,2,,,1,{47CCD472-485B-476C-9BB2-10A052B9CFB9},RADR,20,,,,FALSE,,7,4155669.838,543075.1222,4,37.54702232,-122.5123657,,,0,mass is gone/scattered around,TRUE,0
KC01,Kanoff Creek,{B82460EF-04BC-494C-B110-DC30E1F86957},GOGA,CRLF,1/29/2020,10:51,128,EWr,,,,,,2020,Partial Cloud,1,13,10.4,0.45,100,5,0.3,0.5,Pond,1,90,9,Azolla,"Typha,Schoenoplectus",,took photos of possible newt egg masses  (very long and stringy),2.5,,TRUE,,2,,,1,{495118A7-1E44-4DCE-8E31-1BDA028CDCE4},RADR,22,,,,FALSE,,7,4155674.253,543073.3529,4,37.5470622,-122.5123855,,,0,,TRUE,1
KC01,Kanoff Creek,{B82460EF-04BC-494C-B110-DC30E1F86957},GOGA,CRLF,1/29/2020,10:51,128,EWr,,,,,,2020,Partial Cloud,1,13,10.4,0.45,100,5,0.3,0.5,Pond,1,90,9,Azolla,"Typha,Schoenoplectus",,took photos of possible newt egg masses  (very long and stringy),2.5,,TRUE,,2,,,1,{52D74342-6854-4F00-B736-F3E0B6589CD0},RADR,3,,,,FALSE,,7,4155661.926,543080.0307,4,37.54695078,-122.5123106,,,0,,TRUE,1
KC01,Kanoff Creek,{B82460EF-04BC-494C-B110-DC30E1F86957},GOGA,CRLF,1/29/2020,10:51,128,EWr,,,,,,2020,Partial Cloud,1,13,10.4,0.45,100,5,0.3,0.5,Pond,1,90,9,Azolla,"Typha,Schoenoplectus",,took photos of possible newt egg masses  (very long and stringy),2.5,,TRUE,,2,,,1,{57E615B1-02E4-4A8D-90A6-AC2801745C49},RADR,32,,,,FALSE,,3,4155655.03,543075.5665,4,37.54688883,-122.5123616,,,0,,FALSE,1
KC01,Kanoff Creek,{B82460EF-04BC-494C-B110-DC30E1F86957},GOGA,CRLF,1/29/2020,10:51,128,EWr,,,,,,2020,Partial Cloud,1,13,10.4,0.45,100,5,0.3,0.5,Pond,1,90,9,Azolla,"Typha,Schoenoplectus",,took photos of possible newt egg masses  (very long and stringy),2.5,,TRUE,,2,,,1,{5C9F3DEC-FEF5-4446-A1DF-3693E9CAA33C},RADR,26,,,,FALSE,,7,4155675.049,543060.7385,4,37.54706996,-122.5125282,,,0,scattered for about 10m north,TRUE,1
